"id","eventID","eventDate","eventRemarks","locationID","countryCode","minimumDepthInMeters","maximumDepthInMeters","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters"
"HABs-MontereyWharf_2015-09-02T07:00:00Z","HABs-MontereyWharf_2015-09-02T07:00:00Z","2015-09-02T07:00:00Z","15255","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2015-09-09T07:00:00Z","HABs-MontereyWharf_2015-09-09T07:00:00Z","2015-09-09T07:00:00Z","15262","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2015-09-16T07:00:00Z","HABs-MontereyWharf_2015-09-16T07:00:00Z","2015-09-16T07:00:00Z","15269","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2015-09-23T07:00:00Z","HABs-MontereyWharf_2015-09-23T07:00:00Z","2015-09-23T07:00:00Z","15266","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2015-09-30T07:00:00Z","HABs-MontereyWharf_2015-09-30T07:00:00Z","2015-09-30T07:00:00Z","15273","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2015-10-07T07:00:00Z","HABs-MontereyWharf_2015-10-07T07:00:00Z","2015-10-07T07:00:00Z","15280","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2015-10-14T07:00:00Z","HABs-MontereyWharf_2015-10-14T07:00:00Z","2015-10-14T07:00:00Z","15287","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2015-10-21T07:00:00Z","HABs-MontereyWharf_2015-10-21T07:00:00Z","2015-10-21T07:00:00Z","15294","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2015-10-28T07:00:00Z","HABs-MontereyWharf_2015-10-28T07:00:00Z","2015-10-28T07:00:00Z","15301","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2015-11-04T08:00:00Z","HABs-MontereyWharf_2015-11-04T08:00:00Z","2015-11-04T08:00:00Z","15308","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2015-11-11T08:00:00Z","HABs-MontereyWharf_2015-11-11T08:00:00Z","2015-11-11T08:00:00Z","15315","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2015-11-24T08:00:00Z","HABs-MontereyWharf_2015-11-24T08:00:00Z","2015-11-24T08:00:00Z","15328","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2015-12-02T08:00:00Z","HABs-MontereyWharf_2015-12-02T08:00:00Z","2015-12-02T08:00:00Z","15366","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2015-12-09T08:00:00Z","HABs-MontereyWharf_2015-12-09T08:00:00Z","2015-12-09T08:00:00Z","15343","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2015-12-23T08:00:00Z","HABs-MontereyWharf_2015-12-23T08:00:00Z","2015-12-23T08:00:00Z","15357","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-01-13T08:00:00Z","HABs-MontereyWharf_2016-01-13T08:00:00Z","2016-01-13T08:00:00Z","16013","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-01-20T08:00:00Z","HABs-MontereyWharf_2016-01-20T08:00:00Z","2016-01-20T08:00:00Z","16020","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-01-27T08:00:00Z","HABs-MontereyWharf_2016-01-27T08:00:00Z","2016-01-27T08:00:00Z","16027","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-02-03T08:00:00Z","HABs-MontereyWharf_2016-02-03T08:00:00Z","2016-02-03T08:00:00Z","16034","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-02-11T08:00:00Z","HABs-MontereyWharf_2016-02-11T08:00:00Z","2016-02-11T08:00:00Z","16042","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-02-17T08:00:00Z","HABs-MontereyWharf_2016-02-17T08:00:00Z","2016-02-17T08:00:00Z","16048","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-02-24T08:00:00Z","HABs-MontereyWharf_2016-02-24T08:00:00Z","2016-02-24T08:00:00Z","16055","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-03-02T08:00:00Z","HABs-MontereyWharf_2016-03-02T08:00:00Z","2016-03-02T08:00:00Z","16062","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-03-09T08:00:00Z","HABs-MontereyWharf_2016-03-09T08:00:00Z","2016-03-09T08:00:00Z","16069","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-03-16T07:00:00Z","HABs-MontereyWharf_2016-03-16T07:00:00Z","2016-03-16T07:00:00Z","16076","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-03-23T07:00:00Z","HABs-MontereyWharf_2016-03-23T07:00:00Z","2016-03-23T07:00:00Z","16083","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-03-30T07:00:00Z","HABs-MontereyWharf_2016-03-30T07:00:00Z","2016-03-30T07:00:00Z","16090","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-04-12T07:00:00Z","HABs-MontereyWharf_2016-04-12T07:00:00Z","2016-04-12T07:00:00Z","16103","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-04-19T07:00:00Z","HABs-MontereyWharf_2016-04-19T07:00:00Z","2016-04-19T07:00:00Z","16110","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-04-27T07:00:00Z","HABs-MontereyWharf_2016-04-27T07:00:00Z","2016-04-27T07:00:00Z","16118","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-05-04T07:00:00Z","HABs-MontereyWharf_2016-05-04T07:00:00Z","2016-05-04T07:00:00Z","16125","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-05-11T07:00:00Z","HABs-MontereyWharf_2016-05-11T07:00:00Z","2016-05-11T07:00:00Z","16132","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-05-25T07:00:00Z","HABs-MontereyWharf_2016-05-25T07:00:00Z","2016-05-25T07:00:00Z","16146","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-06-01T07:00:00Z","HABs-MontereyWharf_2016-06-01T07:00:00Z","2016-06-01T07:00:00Z","16153","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-06-08T07:00:00Z","HABs-MontereyWharf_2016-06-08T07:00:00Z","2016-06-08T07:00:00Z","16160","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-06-15T07:00:00Z","HABs-MontereyWharf_2016-06-15T07:00:00Z","2016-06-15T07:00:00Z","16127","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-06-22T07:00:00Z","HABs-MontereyWharf_2016-06-22T07:00:00Z","2016-06-22T07:00:00Z","16174","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-06-29T07:00:00Z","HABs-MontereyWharf_2016-06-29T07:00:00Z","2016-06-29T07:00:00Z","16181","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-07-06T07:00:00Z","HABs-MontereyWharf_2016-07-06T07:00:00Z","2016-07-06T07:00:00Z","16188","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-07-13T07:00:00Z","HABs-MontereyWharf_2016-07-13T07:00:00Z","2016-07-13T07:00:00Z","16195","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-07-20T07:00:00Z","HABs-MontereyWharf_2016-07-20T07:00:00Z","2016-07-20T07:00:00Z","16202","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-07-27T07:00:00Z","HABs-MontereyWharf_2016-07-27T07:00:00Z","2016-07-27T07:00:00Z","16209","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-08-03T07:00:00Z","HABs-MontereyWharf_2016-08-03T07:00:00Z","2016-08-03T07:00:00Z","16216","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-08-10T07:00:00Z","HABs-MontereyWharf_2016-08-10T07:00:00Z","2016-08-10T07:00:00Z","16223","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-08-17T07:00:00Z","HABs-MontereyWharf_2016-08-17T07:00:00Z","2016-08-17T07:00:00Z","16230","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-08-24T07:00:00Z","HABs-MontereyWharf_2016-08-24T07:00:00Z","2016-08-24T07:00:00Z","16237","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-08-31T07:00:00Z","HABs-MontereyWharf_2016-08-31T07:00:00Z","2016-08-31T07:00:00Z","16244","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-09-07T07:00:00Z","HABs-MontereyWharf_2016-09-07T07:00:00Z","2016-09-07T07:00:00Z","16251","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-09-14T07:00:00Z","HABs-MontereyWharf_2016-09-14T07:00:00Z","2016-09-14T07:00:00Z","16258","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-09-21T07:00:00Z","HABs-MontereyWharf_2016-09-21T07:00:00Z","2016-09-21T07:00:00Z","16265","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-09-28T07:00:00Z","HABs-MontereyWharf_2016-09-28T07:00:00Z","2016-09-28T07:00:00Z","16272","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-10-05T07:00:00Z","HABs-MontereyWharf_2016-10-05T07:00:00Z","2016-10-05T07:00:00Z","16279","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-10-12T07:00:00Z","HABs-MontereyWharf_2016-10-12T07:00:00Z","2016-10-12T07:00:00Z","16286","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-10-19T07:00:00Z","HABs-MontereyWharf_2016-10-19T07:00:00Z","2016-10-19T07:00:00Z","16293","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-10-26T07:00:00Z","HABs-MontereyWharf_2016-10-26T07:00:00Z","2016-10-26T07:00:00Z","16300","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-11-02T07:00:00Z","HABs-MontereyWharf_2016-11-02T07:00:00Z","2016-11-02T07:00:00Z","16307","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-11-09T08:00:00Z","HABs-MontereyWharf_2016-11-09T08:00:00Z","2016-11-09T08:00:00Z","16314","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-11-16T08:00:00Z","HABs-MontereyWharf_2016-11-16T08:00:00Z","2016-11-16T08:00:00Z","16321","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-11-23T08:00:00Z","HABs-MontereyWharf_2016-11-23T08:00:00Z","2016-11-23T08:00:00Z","16328","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-11-30T08:00:00Z","HABs-MontereyWharf_2016-11-30T08:00:00Z","2016-11-30T08:00:00Z","16335","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2016-12-12T08:00:00Z","HABs-MontereyWharf_2016-12-12T08:00:00Z","2016-12-12T08:00:00Z","16349","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-01-04T08:00:00Z","HABs-MontereyWharf_2017-01-04T08:00:00Z","2017-01-04T08:00:00Z","17004","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-01-11T08:00:00Z","HABs-MontereyWharf_2017-01-11T08:00:00Z","2017-01-11T08:00:00Z","17011","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-01-18T08:00:00Z","HABs-MontereyWharf_2017-01-18T08:00:00Z","2017-01-18T08:00:00Z","17018","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-01-25T08:00:00Z","HABs-MontereyWharf_2017-01-25T08:00:00Z","2017-01-25T08:00:00Z","17025","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-02-01T08:00:00Z","HABs-MontereyWharf_2017-02-01T08:00:00Z","2017-02-01T08:00:00Z","17032","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-02-08T08:00:00Z","HABs-MontereyWharf_2017-02-08T08:00:00Z","2017-02-08T08:00:00Z","17039","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-02-15T08:00:00Z","HABs-MontereyWharf_2017-02-15T08:00:00Z","2017-02-15T08:00:00Z","17046","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-02-22T08:00:00Z","HABs-MontereyWharf_2017-02-22T08:00:00Z","2017-02-22T08:00:00Z","17053","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-03-01T08:00:00Z","HABs-MontereyWharf_2017-03-01T08:00:00Z","2017-03-01T08:00:00Z","17060","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-03-09T08:00:00Z","HABs-MontereyWharf_2017-03-09T08:00:00Z","2017-03-09T08:00:00Z","17068","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-03-15T07:00:00Z","HABs-MontereyWharf_2017-03-15T07:00:00Z","2017-03-15T07:00:00Z","17074","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-03-22T07:00:00Z","HABs-MontereyWharf_2017-03-22T07:00:00Z","2017-03-22T07:00:00Z","17081","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-03-29T07:00:00Z","HABs-MontereyWharf_2017-03-29T07:00:00Z","2017-03-29T07:00:00Z","17088","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-04-05T07:00:00Z","HABs-MontereyWharf_2017-04-05T07:00:00Z","2017-04-05T07:00:00Z","17095","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-04-12T07:00:00Z","HABs-MontereyWharf_2017-04-12T07:00:00Z","2017-04-12T07:00:00Z","17102","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-04-19T07:00:00Z","HABs-MontereyWharf_2017-04-19T07:00:00Z","2017-04-19T07:00:00Z","17109","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-05-03T07:00:00Z","HABs-MontereyWharf_2017-05-03T07:00:00Z","2017-05-03T07:00:00Z","17123","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-05-10T07:00:00Z","HABs-MontereyWharf_2017-05-10T07:00:00Z","2017-05-10T07:00:00Z","17130","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-05-17T07:00:00Z","HABs-MontereyWharf_2017-05-17T07:00:00Z","2017-05-17T07:00:00Z","17137","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-05-24T07:00:00Z","HABs-MontereyWharf_2017-05-24T07:00:00Z","2017-05-24T07:00:00Z","17144","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-05-31T07:00:00Z","HABs-MontereyWharf_2017-05-31T07:00:00Z","2017-05-31T07:00:00Z","17151","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-06-07T07:00:00Z","HABs-MontereyWharf_2017-06-07T07:00:00Z","2017-06-07T07:00:00Z","17158","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-06-14T07:00:00Z","HABs-MontereyWharf_2017-06-14T07:00:00Z","2017-06-14T07:00:00Z","17165","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-06-28T07:00:00Z","HABs-MontereyWharf_2017-06-28T07:00:00Z","2017-06-28T07:00:00Z","17179","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-07-05T07:00:00Z","HABs-MontereyWharf_2017-07-05T07:00:00Z","2017-07-05T07:00:00Z","17186","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-07-12T07:00:00Z","HABs-MontereyWharf_2017-07-12T07:00:00Z","2017-07-12T07:00:00Z","17193","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-07-19T07:00:00Z","HABs-MontereyWharf_2017-07-19T07:00:00Z","2017-07-19T07:00:00Z","17200","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-07-26T07:00:00Z","HABs-MontereyWharf_2017-07-26T07:00:00Z","2017-07-26T07:00:00Z","17207","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-08-02T07:00:00Z","HABs-MontereyWharf_2017-08-02T07:00:00Z","2017-08-02T07:00:00Z","17214","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-08-09T07:00:00Z","HABs-MontereyWharf_2017-08-09T07:00:00Z","2017-08-09T07:00:00Z","17221","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-08-16T07:00:00Z","HABs-MontereyWharf_2017-08-16T07:00:00Z","2017-08-16T07:00:00Z","17228","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-08-23T07:00:00Z","HABs-MontereyWharf_2017-08-23T07:00:00Z","2017-08-23T07:00:00Z","17235","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-08-30T07:00:00Z","HABs-MontereyWharf_2017-08-30T07:00:00Z","2017-08-30T07:00:00Z","17242","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-09-06T07:00:00Z","HABs-MontereyWharf_2017-09-06T07:00:00Z","2017-09-06T07:00:00Z","17249","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-09-13T07:00:00Z","HABs-MontereyWharf_2017-09-13T07:00:00Z","2017-09-13T07:00:00Z","17256","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-09-20T07:00:00Z","HABs-MontereyWharf_2017-09-20T07:00:00Z","2017-09-20T07:00:00Z","17263","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-09-27T07:00:00Z","HABs-MontereyWharf_2017-09-27T07:00:00Z","2017-09-27T07:00:00Z","17270","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-10-04T07:00:00Z","HABs-MontereyWharf_2017-10-04T07:00:00Z","2017-10-04T07:00:00Z","17277","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-10-11T07:00:00Z","HABs-MontereyWharf_2017-10-11T07:00:00Z","2017-10-11T07:00:00Z","17284","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-10-18T07:00:00Z","HABs-MontereyWharf_2017-10-18T07:00:00Z","2017-10-18T07:00:00Z","17291","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-10-25T07:00:00Z","HABs-MontereyWharf_2017-10-25T07:00:00Z","2017-10-25T07:00:00Z","17298","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-11-01T07:00:00Z","HABs-MontereyWharf_2017-11-01T07:00:00Z","2017-11-01T07:00:00Z","17305","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-11-08T08:00:00Z","HABs-MontereyWharf_2017-11-08T08:00:00Z","2017-11-08T08:00:00Z","17312","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-11-15T08:00:00Z","HABs-MontereyWharf_2017-11-15T08:00:00Z","2017-11-15T08:00:00Z","17319","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-11-22T08:00:00Z","HABs-MontereyWharf_2017-11-22T08:00:00Z","2017-11-22T08:00:00Z","17326","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-11-29T08:00:00Z","HABs-MontereyWharf_2017-11-29T08:00:00Z","2017-11-29T08:00:00Z","17333","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-12-06T08:00:00Z","HABs-MontereyWharf_2017-12-06T08:00:00Z","2017-12-06T08:00:00Z","17340","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2017-12-20T08:00:00Z","HABs-MontereyWharf_2017-12-20T08:00:00Z","2017-12-20T08:00:00Z","17354","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2018-01-03T08:00:00Z","HABs-MontereyWharf_2018-01-03T08:00:00Z","2018-01-03T08:00:00Z","18003","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2018-01-10T08:00:00Z","HABs-MontereyWharf_2018-01-10T08:00:00Z","2018-01-10T08:00:00Z","18010","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2018-01-17T08:00:00Z","HABs-MontereyWharf_2018-01-17T08:00:00Z","2018-01-17T08:00:00Z","18017","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2018-01-24T08:00:00Z","HABs-MontereyWharf_2018-01-24T08:00:00Z","2018-01-24T08:00:00Z","18024","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2018-01-31T08:00:00Z","HABs-MontereyWharf_2018-01-31T08:00:00Z","2018-01-31T08:00:00Z","18031","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2018-02-07T08:00:00Z","HABs-MontereyWharf_2018-02-07T08:00:00Z","2018-02-07T08:00:00Z","18038","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2018-02-14T08:00:00Z","HABs-MontereyWharf_2018-02-14T08:00:00Z","2018-02-14T08:00:00Z","18045","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
"HABs-MontereyWharf_2018-02-22T08:00:00Z","HABs-MontereyWharf_2018-02-22T08:00:00Z","2018-02-22T08:00:00Z","18053","HABs-MontereyWharf","US",5,5,36.603687,-121.889275,"EPSG:4326 WGS84",5
